facade	kind	native_item	public_symbol	surface_status	source_evidence	source_status	guide	documentation_status	test_evidence	test_status	canonical_example	example_status	reason
jvm	function	llev_distance	-	reasoned-absence	["bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Native.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Transducer.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/QueryCursor.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/BorrowedMatchBatch.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/BorrowedBatchConsumer.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/PhoneticPattern.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/PhoneticRuleSet.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/PhoneticRuleSetKind.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Algorithm.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/QueryOrder.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Match.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Term.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/AutomatonSize.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Status.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/NativeException.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/NativeLibraryLoader.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/GeneratedAbi.java"]	inapplicable	bindings/jvm/README.md	inapplicable	["bindings/jvm/src/test/java/io/vinarytree/liblevenshtein/BindingArchitectureTest.java","bindings/jvm/src/test/java/io/vinarytree/liblevenshtein/ResourceSnapshotTest.java","bindings/jvm/src/smoke/java/io/vinarytree/liblevenshtein/ResourceSnapshotSmoke.java"]	inapplicable	bindings/jvm/src/smoke/java/io/vinarytree/liblevenshtein/ResourceSnapshotSmoke.java	inapplicable	not part of the Tier-1 managed facade surface; python, jvm, clojure, and the typed javascript facade uniformly omit standalone distance helpers (the JavaScript shared JavaScript runtime carries them for JS callers)
jvm	function	llev_distance_threshold	-	reasoned-absence	["bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Native.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Transducer.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/QueryCursor.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/BorrowedMatchBatch.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/BorrowedBatchConsumer.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/PhoneticPattern.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/PhoneticRuleSet.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/PhoneticRuleSetKind.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Algorithm.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/QueryOrder.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Match.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Term.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/AutomatonSize.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Status.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/NativeException.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/NativeLibraryLoader.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/GeneratedAbi.java"]	inapplicable	bindings/jvm/README.md	inapplicable	["bindings/jvm/src/test/java/io/vinarytree/liblevenshtein/BindingArchitectureTest.java","bindings/jvm/src/test/java/io/vinarytree/liblevenshtein/ResourceSnapshotTest.java","bindings/jvm/src/smoke/java/io/vinarytree/liblevenshtein/ResourceSnapshotSmoke.java"]	inapplicable	bindings/jvm/src/smoke/java/io/vinarytree/liblevenshtein/ResourceSnapshotSmoke.java	inapplicable	not part of the Tier-1 managed facade surface; python, jvm, clojure, and the typed javascript facade uniformly omit standalone distance helpers (the JavaScript shared JavaScript runtime carries them for JS callers)
jvm	function	llev_damerau_distance	-	reasoned-absence	["bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Native.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Transducer.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/QueryCursor.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/BorrowedMatchBatch.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/BorrowedBatchConsumer.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/PhoneticPattern.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/PhoneticRuleSet.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/PhoneticRuleSetKind.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Algorithm.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/QueryOrder.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Match.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Term.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/AutomatonSize.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Status.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/NativeException.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/NativeLibraryLoader.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/GeneratedAbi.java"]	inapplicable	bindings/jvm/README.md	inapplicable	["bindings/jvm/src/test/java/io/vinarytree/liblevenshtein/BindingArchitectureTest.java","bindings/jvm/src/test/java/io/vinarytree/liblevenshtein/ResourceSnapshotTest.java","bindings/jvm/src/smoke/java/io/vinarytree/liblevenshtein/ResourceSnapshotSmoke.java"]	inapplicable	bindings/jvm/src/smoke/java/io/vinarytree/liblevenshtein/ResourceSnapshotSmoke.java	inapplicable	not part of the Tier-1 managed facade surface; python, jvm, clojure, and the typed javascript facade uniformly omit standalone distance helpers (the JavaScript shared JavaScript runtime carries them for JS callers)
jvm	function	llev_damerau_distance_threshold	-	reasoned-absence	["bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Native.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Transducer.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/QueryCursor.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/BorrowedMatchBatch.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/BorrowedBatchConsumer.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/PhoneticPattern.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/PhoneticRuleSet.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/PhoneticRuleSetKind.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Algorithm.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/QueryOrder.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Match.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Term.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/AutomatonSize.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Status.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/NativeException.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/NativeLibraryLoader.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/GeneratedAbi.java"]	inapplicable	bindings/jvm/README.md	inapplicable	["bindings/jvm/src/test/java/io/vinarytree/liblevenshtein/BindingArchitectureTest.java","bindings/jvm/src/test/java/io/vinarytree/liblevenshtein/ResourceSnapshotTest.java","bindings/jvm/src/smoke/java/io/vinarytree/liblevenshtein/ResourceSnapshotSmoke.java"]	inapplicable	bindings/jvm/src/smoke/java/io/vinarytree/liblevenshtein/ResourceSnapshotSmoke.java	inapplicable	not part of the Tier-1 managed facade surface; python, jvm, clojure, and the typed javascript facade uniformly omit standalone distance helpers (the JavaScript shared JavaScript runtime carries them for JS callers)
jvm	function	llev_true_damerau_distance	-	reasoned-absence	["bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Native.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Transducer.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/QueryCursor.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/BorrowedMatchBatch.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/BorrowedBatchConsumer.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/PhoneticPattern.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/PhoneticRuleSet.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/PhoneticRuleSetKind.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Algorithm.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/QueryOrder.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Match.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Term.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/AutomatonSize.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Status.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/NativeException.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/NativeLibraryLoader.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/GeneratedAbi.java"]	inapplicable	bindings/jvm/README.md	inapplicable	["bindings/jvm/src/test/java/io/vinarytree/liblevenshtein/BindingArchitectureTest.java","bindings/jvm/src/test/java/io/vinarytree/liblevenshtein/ResourceSnapshotTest.java","bindings/jvm/src/smoke/java/io/vinarytree/liblevenshtein/ResourceSnapshotSmoke.java"]	inapplicable	bindings/jvm/src/smoke/java/io/vinarytree/liblevenshtein/ResourceSnapshotSmoke.java	inapplicable	not part of the Tier-1 managed facade surface; python, jvm, clojure, and the typed javascript facade uniformly omit standalone distance helpers (the JavaScript shared JavaScript runtime carries them for JS callers)
jvm	function	llev_true_damerau_distance_threshold	-	reasoned-absence	["bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Native.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Transducer.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/QueryCursor.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/BorrowedMatchBatch.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/BorrowedBatchConsumer.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/PhoneticPattern.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/PhoneticRuleSet.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/PhoneticRuleSetKind.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Algorithm.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/QueryOrder.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Match.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Term.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/AutomatonSize.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Status.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/NativeException.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/NativeLibraryLoader.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/GeneratedAbi.java"]	inapplicable	bindings/jvm/README.md	inapplicable	["bindings/jvm/src/test/java/io/vinarytree/liblevenshtein/BindingArchitectureTest.java","bindings/jvm/src/test/java/io/vinarytree/liblevenshtein/ResourceSnapshotTest.java","bindings/jvm/src/smoke/java/io/vinarytree/liblevenshtein/ResourceSnapshotSmoke.java"]	inapplicable	bindings/jvm/src/smoke/java/io/vinarytree/liblevenshtein/ResourceSnapshotSmoke.java	inapplicable	not part of the Tier-1 managed facade surface; python, jvm, clojure, and the typed javascript facade uniformly omit standalone distance helpers (the JavaScript shared JavaScript runtime carries them for JS callers)
jvm	function	llev_transducer_new	Transducer	exposed	["bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Native.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Transducer.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/QueryCursor.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/BorrowedMatchBatch.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/BorrowedBatchConsumer.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/PhoneticPattern.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/PhoneticRuleSet.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/PhoneticRuleSetKind.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Algorithm.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/QueryOrder.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Match.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Term.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/AutomatonSize.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Status.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/NativeException.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/NativeLibraryLoader.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/GeneratedAbi.java"]	complete	bindings/jvm/README.md	complete	["bindings/jvm/src/test/java/io/vinarytree/liblevenshtein/BindingArchitectureTest.java","bindings/jvm/src/test/java/io/vinarytree/liblevenshtein/ResourceSnapshotTest.java","bindings/jvm/src/smoke/java/io/vinarytree/liblevenshtein/ResourceSnapshotSmoke.java"]	complete	bindings/jvm/src/smoke/java/io/vinarytree/liblevenshtein/ResourceSnapshotSmoke.java	complete	-
jvm	function	llev_transducer_snapshot	Transducer.snapshot	exposed	["bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Native.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Transducer.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/QueryCursor.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/BorrowedMatchBatch.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/BorrowedBatchConsumer.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/PhoneticPattern.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/PhoneticRuleSet.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/PhoneticRuleSetKind.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Algorithm.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/QueryOrder.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Match.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Term.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/AutomatonSize.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Status.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/NativeException.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/NativeLibraryLoader.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/GeneratedAbi.java"]	complete	bindings/jvm/README.md	complete	["bindings/jvm/src/test/java/io/vinarytree/liblevenshtein/BindingArchitectureTest.java","bindings/jvm/src/test/java/io/vinarytree/liblevenshtein/ResourceSnapshotTest.java","bindings/jvm/src/smoke/java/io/vinarytree/liblevenshtein/ResourceSnapshotSmoke.java"]	complete	bindings/jvm/src/smoke/java/io/vinarytree/liblevenshtein/ResourceSnapshotSmoke.java	complete	-
jvm	function	llev_transducer_free	Transducer.close	exposed	["bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Native.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Transducer.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/QueryCursor.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/BorrowedMatchBatch.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/BorrowedBatchConsumer.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/PhoneticPattern.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/PhoneticRuleSet.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/PhoneticRuleSetKind.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Algorithm.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/QueryOrder.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Match.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Term.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/AutomatonSize.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Status.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/NativeException.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/NativeLibraryLoader.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/GeneratedAbi.java"]	complete	bindings/jvm/README.md	complete	["bindings/jvm/src/test/java/io/vinarytree/liblevenshtein/BindingArchitectureTest.java","bindings/jvm/src/test/java/io/vinarytree/liblevenshtein/ResourceSnapshotTest.java","bindings/jvm/src/smoke/java/io/vinarytree/liblevenshtein/ResourceSnapshotSmoke.java"]	complete	bindings/jvm/src/smoke/java/io/vinarytree/liblevenshtein/ResourceSnapshotSmoke.java	complete	-
jvm	function	llev_transducer_unit_domain	-	reasoned-absence	["bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Native.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Transducer.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/QueryCursor.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/BorrowedMatchBatch.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/BorrowedBatchConsumer.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/PhoneticPattern.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/PhoneticRuleSet.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/PhoneticRuleSetKind.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Algorithm.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/QueryOrder.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Match.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Term.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/AutomatonSize.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Status.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/NativeException.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/NativeLibraryLoader.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/GeneratedAbi.java"]	inapplicable	bindings/jvm/README.md	inapplicable	["bindings/jvm/src/test/java/io/vinarytree/liblevenshtein/BindingArchitectureTest.java","bindings/jvm/src/test/java/io/vinarytree/liblevenshtein/ResourceSnapshotTest.java","bindings/jvm/src/smoke/java/io/vinarytree/liblevenshtein/ResourceSnapshotSmoke.java"]	inapplicable	bindings/jvm/src/smoke/java/io/vinarytree/liblevenshtein/ResourceSnapshotSmoke.java	inapplicable	not bound; every match descriptor carries its own unit domain, so the transducer-level accessor is redundant for this facade
jvm	function	llev_transducer_query_utf8	Transducer.query	exposed	["bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Native.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Transducer.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/QueryCursor.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/BorrowedMatchBatch.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/BorrowedBatchConsumer.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/PhoneticPattern.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/PhoneticRuleSet.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/PhoneticRuleSetKind.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Algorithm.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/QueryOrder.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Match.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Term.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/AutomatonSize.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Status.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/NativeException.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/NativeLibraryLoader.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/GeneratedAbi.java"]	complete	bindings/jvm/README.md	complete	["bindings/jvm/src/test/java/io/vinarytree/liblevenshtein/BindingArchitectureTest.java","bindings/jvm/src/test/java/io/vinarytree/liblevenshtein/ResourceSnapshotTest.java","bindings/jvm/src/smoke/java/io/vinarytree/liblevenshtein/ResourceSnapshotSmoke.java"]	complete	bindings/jvm/src/smoke/java/io/vinarytree/liblevenshtein/ResourceSnapshotSmoke.java	complete	-
jvm	function	llev_transducer_query_bytes	Transducer.query	exposed	["bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Native.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Transducer.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/QueryCursor.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/BorrowedMatchBatch.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/BorrowedBatchConsumer.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/PhoneticPattern.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/PhoneticRuleSet.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/PhoneticRuleSetKind.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Algorithm.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/QueryOrder.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Match.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Term.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/AutomatonSize.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Status.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/NativeException.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/NativeLibraryLoader.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/GeneratedAbi.java"]	complete	bindings/jvm/README.md	complete	["bindings/jvm/src/test/java/io/vinarytree/liblevenshtein/BindingArchitectureTest.java","bindings/jvm/src/test/java/io/vinarytree/liblevenshtein/ResourceSnapshotTest.java","bindings/jvm/src/smoke/java/io/vinarytree/liblevenshtein/ResourceSnapshotSmoke.java"]	complete	bindings/jvm/src/smoke/java/io/vinarytree/liblevenshtein/ResourceSnapshotSmoke.java	complete	-
jvm	function	llev_transducer_query_u64	Transducer.query	exposed	["bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Native.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Transducer.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/QueryCursor.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/BorrowedMatchBatch.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/BorrowedBatchConsumer.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/PhoneticPattern.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/PhoneticRuleSet.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/PhoneticRuleSetKind.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Algorithm.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/QueryOrder.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Match.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Term.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/AutomatonSize.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Status.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/NativeException.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/NativeLibraryLoader.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/GeneratedAbi.java"]	complete	bindings/jvm/README.md	complete	["bindings/jvm/src/test/java/io/vinarytree/liblevenshtein/BindingArchitectureTest.java","bindings/jvm/src/test/java/io/vinarytree/liblevenshtein/ResourceSnapshotTest.java","bindings/jvm/src/smoke/java/io/vinarytree/liblevenshtein/ResourceSnapshotSmoke.java"]	complete	bindings/jvm/src/smoke/java/io/vinarytree/liblevenshtein/ResourceSnapshotSmoke.java	complete	-
jvm	function	llev_query_cursor_next_batch	QueryCursor.next	exposed	["bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Native.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Transducer.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/QueryCursor.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/BorrowedMatchBatch.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/BorrowedBatchConsumer.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/PhoneticPattern.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/PhoneticRuleSet.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/PhoneticRuleSetKind.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Algorithm.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/QueryOrder.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Match.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Term.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/AutomatonSize.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/Status.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/NativeException.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/NativeLibraryLoader.java","bindings/jvm/src/main/java/io/vinarytree/liblevenshtein/GeneratedAbi.java"]	complete	bindings/jvm/README.md	complete	["bindings/jvm/src/test/java/io/vinarytree/liblevenshtein/BindingArchitectureTest.java","bindings/jvm/src/test/java/io/vinarytree/liblevenshtein/ResourceSnapshotTest.java","bindings/jvm/src/smoke/java/io/vinarytree/liblevenshtein/ResourceSnapshotSmoke.java"]	complete	bindings/jvm/src/smoke/java/io/vinarytree/liblevenshtein/ResourceSnapshotSmoke.java	complete	-
